id_base,tam_ing,genero,tam_labour,tiempo,percepcion,inseguridad,victima,tamano,sector_cod,Año
154189380_2022,,2,,,3,3,2,1,2,2022
148688114_2022,,2,,,3,3,2,2,3,2022
149710652_2022,,2,,,2,3,2,1,4,2022
150416417_2022,,2,,,3,3,2,1,3,2022
153851903_2022,,1,,,2,3,2,1,2,2022
154126071_2022,,1,,,2,3,1,1,3,2022
149627591_2022,,1,,,1,3,2,1,4,2022
149050940_2022,,2,,,2,3,1,1,4,2022
148835832_2022,,1,,,2,3,2,1,4,2022
152275175_2022,,2,,,2,3,1,2,3,2022
153641652_2022,,1,,,2,3,2,1,4,2022
153919987_2022,,2,,,3,3,2,1,3,2022
153189646_2022,,2,,,1,3,2,3,3,2022
149650860_2022,,2,,,3,3,2,1,4,2022
149974916_2022,,2,,,3,3,2,1,3,2022
150621775_2022,,2,,,3,3,1,1,2,2022
154495838_2022,,1,,,2,3,2,1,2,2022
151053191_2022,,2,,,2,3,2,1,2,2022
147738156_2022,,2,,,3,2,2,1,2,2022
150162609_2022,,2,,,2,3,2,1,2,2022
148631898_2022,,1,,,3,3,2,1,2,2022
149416743_2022,,2,,,3,2,2,1,2,2022
154317595_2022,,2,,,1,3,2,1,2,2022
153582968_2022,,2,,,2,3,2,1,2,2022
152291171_2022,,2,,,2,3,1,2,2,2022
148022395_2022,,2,,,2,2,2,1,3,2022
153918705_2022,,2,,,2,3,2,1,2,2022
154123441_2022,,1,,,2,3,2,1,2,2022
150113701_2022,,2,,,2,3,1,1,3,2022
148195815_2022,,2,,,3,2,2,1,2,2022
151055184_2022,,2,,,2,3,2,1,2,2022
150421113_2022,,1,,,3,3,1,1,2,2022
154180377_2022,,2,,,2,3,2,1,2,2022
154019107_2022,,1,,,2,3,2,1,3,2022
151306634_2022,,1,,,2,3,2,1,2,2022
149385106_2022,,1,,,2,2,2,1,4,2022
151226594_2022,,2,,,3,3,2,1,2,2022
150789991_2022,,2,,,2,3,2,1,2,2022
154203555_2022,,1,,,2,3,2,1,2,2022
151440424_2022,,2,,,1,2,2,1,2,2022
149064121_2022,,2,,,3,1,2,1,4,2022
148681678_2022,,2,,,2,3,2,1,2,2022
150178346_2022,,2,,,2,3,2,1,3,2022
149249759_2022,,2,,,3,1,2,1,4,2022
149260407_2022,,2,,,2,3,2,1,4,2022
154264090_2022,,2,,,2,3,2,1,2,2022
153577676_2022,,2,,,2,3,2,1,4,2022
149046385_2022,,1,,,2,1,2,1,4,2022
148734639_2022,,1,,,3,2,1,1,2,2022
154130308_2022,,2,,,2,3,2,1,3,2022
151495853_2022,,2,,,2,3,2,1,2,2022
149630555_2022,,2,,,2,3,2,1,3,2022
152437779_2022,,2,,,2,3,2,2,2,2022
149054186_2022,,1,,,3,2,2,1,4,2022
149768200_2022,,1,,,2,3,2,1,4,2022
149946323_2022,,1,,,2,3,2,1,2,2022
153758162_2022,,1,,,2,3,2,1,3,2022
153513762_2022,,2,,,3,3,1,1,4,2022
151647775_2022,,1,,,3,3,2,1,2,2022
153903506_2022,,1,,,2,3,2,1,2,2022
149652352_2022,,2,,,2,3,1,1,3,2022
153901334_2022,,2,,,2,3,2,1,3,2022
153920262_2022,,1,,,2,3,2,1,3,2022
149000921_2022,,2,,,1,2,2,1,4,2022
153439313_2022,,1,,,2,3,2,1,4,2022
153667948_2022,,2,,,2,3,2,1,3,2022
153601399_2022,,2,,,3,3,2,2,3,2022
149307360_2022,,2,,,1,1,2,1,4,2022
148953695_2022,,2,,,2,3,2,1,4,2022
149814428_2022,,2,,,3,3,2,1,2,2022
149400628_2022,,2,,,1,3,2,1,4,2022
154130703_2022,,1,,,2,2,2,1,3,2022
149245898_2022,,2,,,2,2,2,1,4,2022
154258285_2022,,1,,,2,3,2,1,2,2022
153616307_2022,,1,,,3,3,1,1,3,2022
148566695_2022,,2,,,2,3,2,1,2,2022
153651880_2022,,1,,,2,3,2,1,2,2022
149958918_2022,,2,,,2,3,2,1,3,2022
148236660_2022,,2,,,2,2,2,1,4,2022
149645344_2022,,2,,,1,2,2,1,4,2022
154469640_2022,,1,,,2,3,2,1,2,2022
148689439_2022,,1,,,3,2,1,2,2,2022
149839681_2022,,2,,,2,3,2,1,3,2022
152591282_2022,,1,,,2,3,1,2,3,2022
149001117_2022,,2,,,2,2,2,1,4,2022
153856985_2022,,1,,,2,2,1,1,2,2022
153923452_2022,,2,,,2,3,1,1,2,2022
151807609_2022,,2,,,2,3,2,1,2,2022
148008181_2022,,1,,,2,2,1,3,3,2022
153689503_2022,,2,,,2,3,2,1,3,2022
149474639_2022,,1,,,2,3,2,1,2,2022
150293882_2022,,1,,,3,3,1,1,3,2022
150160298_2022,,1,,,2,3,2,1,3,2022
150042827_2022,,2,,,2,3,2,1,3,2022
153923232_2022,,2,,,2,3,1,1,3,2022
149870489_2022,,1,,,2,1,2,1,4,2022
149482499_2022,,1,,,3,3,2,1,3,2022
149837782_2022,,2,,,2,3,2,1,4,2022
153665253_2022,,1,,,2,3,2,1,3,2022
150288712_2022,,1,,,2,3,2,1,3,2022
150264802_2022,,1,,,2,3,2,1,3,2022
153695703_2022,,1,,,3,3,1,1,3,2022
151445202_2022,,2,,,2,3,2,1,2,2022
153648404_2022,,2,,,3,3,2,1,3,2022
147750816_2022,,2,,,3,2,2,1,3,2022
154451644_2022,,2,,,2,3,1,1,2,2022
154285391_2022,,2,,,3,2,2,1,2,2022
153525435_2022,,2,,,2,3,2,1,4,2022
149315588_2022,,2,,,2,3,1,1,4,2022
151022536_2022,,1,,,2,3,2,1,2,2022
149414527_2022,,1,,,2,3,2,1,3,2022
149826337_2022,,2,,,2,3,2,1,4,2022
149182829_2022,,2,,,3,3,2,1,3,2022
153433709_2022,,2,,,2,3,2,1,4,2022
153737376_2022,,2,,,3,3,1,1,3,2022
149010787_2022,,2,,,2,1,2,1,4,2022
149712805_2022,,1,,,3,2,2,1,3,2022
149045772_2022,,2,,,2,3,2,1,3,2022
152391308_2022,,1,,,2,3,2,2,3,2022
149068191_2022,,1,,,2,3,1,1,3,2022
153854948_2022,,1,,,2,3,2,1,3,2022
154254351_2022,,1,,,2,2,2,1,2,2022
153393797_2022,,1,,,2,3,2,1,4,2022
150570511_2022,,2,,,2,3,2,1,2,2022
153669663_2022,,1,,,2,3,2,1,3,2022
147925378_2022,,1,,,2,3,2,1,3,2022
149014241_2022,,2,,,2,3,2,1,3,2022
154090438_2022,,1,,,3,3,2,1,3,2022
153381887_2022,,2,,,2,3,1,1,4,2022
154141061_2022,,2,,,2,3,2,1,2,2022
147777896_2022,,1,,,3,3,2,1,3,2022
149951554_2022,,2,,,2,2,2,1,4,2022
149825630_2022,,1,,,2,3,2,1,3,2022
153749543_2022,,1,,,2,3,2,1,2,2022
153613784_2022,,2,,,2,3,2,1,3,2022
154321044_2022,,2,,,2,3,2,1,2,2022
154319568_2022,,2,,,1,2,2,1,2,2022
154177313_2022,,2,,,2,3,2,1,2,2022
154470052_2022,,1,,,2,3,2,1,2,2022
153981956_2022,,1,,,2,2,2,1,3,2022
150189156_2022,,1,,,2,3,2,1,2,2022
153688348_2022,,1,,,2,3,2,1,3,2022
149053052_2022,,1,,,2,3,1,1,3,2022
149869782_2022,,2,,,2,3,2,1,4,2022
151379949_2022,,1,,,2,3,2,1,2,2022
147865243_2022,,1,,,2,3,1,2,3,2022
148079948_2022,,1,,,2,2,2,1,3,2022
149641668_2022,,2,,,1,2,2,1,4,2022
154084334_2022,,1,,,2,3,2,1,2,2022
154468042_2022,,2,,,2,3,2,1,2,2022
154414545_2022,,1,,,2,3,2,1,2,2022
149773908_2022,,2,,,2,3,2,1,4,2022
148562001_2022,,2,,,2,3,2,2,2,2022
150294911_2022,,2,,,3,3,2,1,3,2022
150633913_2022,,2,,,2,2,2,1,2,2022
148242415_2022,,2,,,3,3,2,1,4,2022
154080266_2022,,2,,,2,2,2,1,3,2022
150565107_2022,,2,,,2,3,2,1,2,2022
148905768_2022,,1,,,3,2,2,2,2,2022
149750263_2022,,2,,,3,2,2,4,2,2022
149874718_2022,,2,,,2,3,2,1,2,2022
149059509_2022,,2,,,2,3,2,1,4,2022
147916810_2022,,1,,,2,2,2,1,2,2022
149871553_2022,,2,,,3,2,2,1,3,2022
153837656_2022,,2,,,2,3,1,1,2,2022
150294522_2022,,1,,,3,2,2,1,3,2022
154182303_2022,,1,,,2,3,2,1,2,2022
153979453_2022,,2,,,3,3,2,1,2,2022
153928695_2022,,2,,,2,3,2,1,3,2022
153831772_2022,,2,,,3,2,1,1,3,2022
149703620_2022,,2,,,2,3,2,1,3,2022
149508126_2022,,1,,,2,3,2,1,3,2022
149472008_2022,,2,,,2,1,2,1,2,2022
154016523_2022,,2,,,2,3,2,1,2,2022
149506349_2022,,1,,,2,2,2,1,3,2022
149638521_2022,,2,,,2,3,1,1,4,2022
149052028_2022,,1,,,2,3,2,1,4,2022
153783331_2022,,2,,,3,2,2,1,2,2022
148371469_2022,,2,,,2,3,1,1,3,2022
149650613_2022,,2,,,3,3,2,1,4,2022
149473217_2022,,1,,,2,3,2,1,2,2022
150287888_2022,,2,,,2,3,2,1,3,2022
152479911_2022,,2,,,1,3,1,2,2,2022
149419592_2022,,2,,,2,2,2,1,4,2022
149505064_2022,,1,,,2,3,2,1,4,2022
149976932_2022,,2,,,3,3,2,1,3,2022
150604092_2022,,2,,,3,3,2,1,2,2022
150006588_2022,,1,,,2,3,2,1,3,2022
154455839_2022,,2,,,1,3,2,1,2,2022
153914571_2022,,2,,,3,3,2,1,2,2022
149647379_2022,,2,,,2,3,2,1,4,2022
152183495_2022,,2,,,2,3,2,2,3,2022
153976023_2022,,2,,,2,3,1,1,3,2022
154009660_2022,,2,,,2,3,2,1,3,2022
149718841_2022,,2,,,3,3,2,1,4,2022
151372436_2022,,2,,,1,1,2,1,2,2022
153750091_2022,,2,,,2,3,2,1,3,2022
150102395_2022,,2,,,2,2,2,1,2,2022
153657785_2022,,2,,,3,3,2,1,3,2022
154207752_2022,,2,,,2,3,2,1,2,2022
149200561_2022,,2,,,3,3,2,1,3,2022
153739923_2022,,1,,,2,3,2,1,3,2022
153916835_2022,,2,,,2,3,2,1,3,2022
149388620_2022,,2,,,2,3,1,1,4,2022
148998912_2022,,1,,,2,3,2,1,3,2022
149643400_2022,,2,,,2,3,2,1,2,2022
150078297_2022,,1,,,2,3,2,1,2,2022
149451155_2022,,1,,,3,2,2,1,4,2022
154208555_2022,,2,,,3,2,2,1,2,2022
149446403_2022,,2,,,3,2,2,1,4,2022
153442498_2022,,2,,,3,3,2,1,2,2022
149683094_2022,,2,,,3,2,2,3,4,2022
148446570_2022,,2,,,3,3,2,1,3,2022
149691610_2022,,1,,,2,3,2,1,3,2022
154466173_2022,,2,,,3,3,2,1,2,2022
149313845_2022,,2,,,1,2,2,1,4,2022
153975159_2022,,1,,,2,2,2,1,3,2022
150560437_2022,,2,,,2,3,2,1,2,2022
150032028_2022,,2,,,2,3,2,1,3,2022
149193465_2022,,2,,,2,3,2,1,4,2022
153980975_2022,,2,,,2,3,2,1,3,2022
148416722_2022,,1,,,2,3,1,1,3,2022
150790600_2022,,1,,,2,2,2,1,2,2022
150106657_2022,,2,,,2,2,2,1,3,2022
149055160_2022,,2,,,2,3,2,1,4,2022
148447984_2022,,1,,,3,2,2,1,4,2022
154118007_2022,,2,,,2,3,2,1,2,2022
153853017_2022,,2,,,3,3,2,1,3,2022
149045394_2022,,2,,,2,3,2,1,3,2022
149650532_2022,,2,,,3,1,2,1,3,2022
153693328_2022,,1,,,3,3,2,1,2,2022
150249814_2022,,2,,,2,3,2,1,2,2022
149875183_2022,,2,,,2,3,2,1,4,2022
153452127_2022,,1,,,2,3,2,1,4,2022
149627370_2022,,2,,,3,3,2,1,4,2022
152031014_2022,,2,,,3,3,2,2,3,2022
149869183_2022,,2,,,2,1,2,1,4,2022
153658178_2022,,2,,,2,2,2,1,2,2022
149062074_2022,,2,,,2,2,2,1,3,2022
153668540_2022,,1,,,2,3,2,1,3,2022
148899719_2022,,1,,,3,2,2,1,2,2022
154459589_2022,,2,,,2,3,2,1,2,2022
153662499_2022,,2,,,2,2,2,1,3,2022
154246928_2022,,2,,,3,2,1,1,2,2022
150034141_2022,,1,,,2,3,2,1,2,2022
151387186_2022,,2,,,2,3,1,1,2,2022
154206011_2022,,2,,,2,3,1,1,2,2022
153736307_2022,,2,,,3,2,2,1,2,2022
154129399_2022,,2,,,2,3,2,1,3,2022
150181637_2022,,2,,,2,3,2,1,3,2022
149506303_2022,,2,,,3,3,2,1,4,2022
149510110_2022,,1,,,2,3,2,1,2,2022
151444852_2022,,2,,,2,3,2,1,2,2022
148231548_2022,,1,,,2,3,2,1,2,2022
153952650_2022,,2,,,3,3,2,1,2,2022
153605583_2022,,2,,,2,3,2,1,4,2022
153834861_2022,,2,,,3,3,2,1,3,2022
154244083_2022,,2,,,2,3,2,1,2,2022
149511517_2022,,2,,,3,2,1,1,3,2022
151584801_2022,,2,,,3,3,2,1,2,2022
154014720_2022,,1,,,3,3,2,1,3,2022
149778556_2022,,1,,,2,3,2,1,3,2022
149420282_2022,,2,,,2,3,2,1,4,2022
149045736_2022,,1,,,2,3,2,1,3,2022
150291001_2022,,2,,,2,3,2,1,3,2022
154453147_2022,,2,,,2,3,2,1,2,2022
149267492_2022,,2,,,3,3,2,1,4,2022
149246135_2022,,2,,,2,3,1,1,4,2022
149647203_2022,,2,,,2,2,1,1,2,2022
153647785_2022,,1,,,2,3,2,1,4,2022
153441389_2022,,1,,,3,3,2,1,2,2022
150376964_2022,,2,,,2,3,1,1,2,2022
153606320_2022,,2,,,2,3,1,1,2,2022
151233042_2022,,1,,,2,2,1,1,2,2022
147741139_2022,,2,,,3,3,2,1,3,2022
150394120_2022,,2,,,3,3,2,1,3,2022
154321850_2022,,2,,,2,3,2,1,2,2022
153511907_2022,,2,,,2,3,1,1,3,2022
148060536_2022,,1,,,2,3,2,1,2,2022
150151029_2022,,2,,,2,3,2,1,3,2022
154201827_2022,,2,,,2,3,1,1,2,2022
149776785_2022,,1,,,3,2,2,1,3,2022
153461115_2022,,2,,,2,3,2,1,3,2022
150671627_2022,,2,,,2,3,2,1,2,2022
154370133_2022,,1,,,3,3,1,1,2,2022
147777107_2022,,2,,,3,3,2,1,4,2022
149202555_2022,,2,,,2,2,2,1,3,2022
154186358_2022,,2,,,3,3,2,1,2,2022
149459353_2022,,1,,,3,3,2,1,4,2022
150186640_2022,,2,,,3,3,1,1,3,2022
149818176_2022,,2,,,2,3,1,1,3,2022
149505936_2022,,2,,,2,3,2,1,3,2022
153451266_2022,,2,,,2,3,1,1,4,2022
154200471_2022,,2,,,3,3,1,1,2,2022
149621831_2022,,2,,,3,3,2,1,4,2022
149208662_2022,,1,,,2,3,2,1,4,2022
153609969_2022,,2,,,2,3,1,1,4,2022
149640788_2022,,1,,,1,3,2,1,4,2022
153603150_2022,,2,,,3,3,2,1,4,2022
153660368_2022,,2,,,3,3,1,1,3,2022
151375051_2022,,2,,,2,3,2,1,2,2022
153918898_2022,,2,,,2,1,2,1,3,2022
150793415_2022,,2,,,2,3,1,1,2,2022
153458053_2022,,1,,,2,2,2,1,4,2022
153975285_2022,,1,,,2,3,2,1,3,2022
153974932_2022,,1,,,2,3,2,1,3,2022
153978242_2022,,1,,,2,3,2,1,3,2022
150020150_2022,,2,,,2,3,1,1,4,2022
149466097_2022,,2,,,2,3,1,1,3,2022
150037699_2022,,2,,,2,3,1,1,4,2022
150080610_2022,,2,,,1,3,2,1,4,2022
154319056_2022,,2,,,2,3,1,1,2,2022
150262768_2022,,1,,,2,3,2,1,4,2022
149695205_2022,,1,,,2,3,2,1,4,2022
149877789_2022,,1,,,2,3,2,1,4,2022
149070490_2022,,1,,,3,2,2,1,4,2022
150175604_2022,,2,,,2,3,2,1,3,2022
149649698_2022,,1,,,2,3,2,1,4,2022
149399960_2022,,2,,,2,1,2,1,2,2022
150083854_2022,,1,,,2,3,2,1,2,2022
149185906_2022,,2,,,2,3,1,1,4,2022
149395957_2022,,1,,,2,3,2,1,3,2022
149477671_2022,,2,,,3,3,2,1,4,2022
153904969_2022,,2,,,2,3,1,1,3,2022
147926623_2022,,1,,,2,3,2,2,4,2022
151498720_2022,,2,,,1,2,2,1,2,2022
149080408_2022,,1,,,2,2,2,1,3,2022
148407874_2022,,2,,,2,2,2,1,3,2022
151814280_2022,,1,,,3,3,1,1,3,2022
153575541_2022,,1,,,2,3,2,1,3,2022
153461356_2022,,2,,,2,3,2,1,4,2022
151498442_2022,,2,,,2,3,2,1,2,2022
153520639_2022,,2,,,2,3,2,1,3,2022
149778825_2022,,2,,,2,3,2,1,4,2022
153670930_2022,,2,,,2,2,2,1,2,2022
153494058_2022,,2,,,2,2,2,1,2,2022
154006143_2022,,1,,,3,2,2,1,3,2022
151705933_2022,,1,,,3,3,2,1,3,2022
151157920_2022,,2,,,2,3,1,1,3,2022
151643516_2022,,2,,,3,3,2,1,4,2022
149624433_2022,,1,,,2,2,2,1,2,2022
151717821_2022,,1,,,2,3,2,1,3,2022
154015915_2022,,1,,,2,3,1,1,3,2022
149620460_2022,,1,,,3,3,2,1,4,2022
148346687_2022,,2,,,2,3,1,1,3,2022
149334224_2022,,1,,,2,3,2,1,4,2022
148405589_2022,,1,,,3,2,1,1,4,2022
151039259_2022,,2,,,1,2,2,1,2,2022
153600999_2022,,2,,,2,3,2,1,4,2022
149045852_2022,,1,,,2,2,2,1,2,2022
151038763_2022,,2,,,3,3,2,1,2,2022
154149006_2022,,2,,,2,3,2,1,2,2022
149681618_2022,,2,,,3,3,2,1,4,2022
153669348_2022,,2,,,2,3,2,1,2,2022
149005338_2022,,2,,,2,3,2,1,4,2022
147973871_2022,,2,,,2,3,2,1,3,2022
148637041_2022,,2,,,2,3,1,1,4,2022
153504706_2022,,2,,,2,3,2,1,4,2022
150116410_2022,,1,,,3,3,2,1,3,2022
153974068_2022,,2,,,2,3,2,1,3,2022
154286070_2022,,1,,,3,3,2,1,2,2022
153753381_2022,,2,,,3,2,2,1,3,2022
151413297_2022,,2,,,1,3,2,1,2,2022
153974320_2022,,2,,,2,3,2,1,3,2022
147973559_2022,,2,,,2,3,1,1,3,2022
153803938_2022,,2,,,2,3,2,1,2,2022
153740699_2022,,2,,,2,3,2,1,2,2022
153663589_2022,,2,,,3,2,2,1,3,2022
153381776_2022,,1,,,2,3,1,1,4,2022
150370976_2022,,1,,,3,3,2,1,3,2022
150718425_2022,,2,,,3,2,2,1,2,2022
150112235_2022,,2,,,2,3,2,1,4,2022
153508128_2022,,1,,,2,3,2,1,4,2022
153613196_2022,,1,,,2,3,2,1,4,2022
154142913_2022,,2,,,1,3,2,1,2,2022
151253228_2022,,2,,,2,3,2,1,2,2022
149640121_2022,,2,,,3,3,2,1,2,2022
153806199_2022,,2,,,2,2,2,1,2,2022
149054220_2022,,1,,,1,2,2,1,3,2022
149940833_2022,,1,,,2,3,2,1,3,2022
151234213_2022,,2,,,3,2,2,1,2,2022
154256538_2022,,1,,,2,2,2,1,2,2022
149842022_2022,,2,,,2,3,2,1,3,2022
149619662_2022,,1,,,2,3,2,1,4,2022
153449710_2022,,2,,,3,3,2,1,4,2022
149059412_2022,,2,,,2,3,2,1,4,2022
154200734_2022,,2,,,1,2,2,1,2,2022
149642523_2022,,2,,,3,3,2,1,3,2022
147742441_2022,,1,,,3,2,2,1,4,2022
151662649_2022,,2,,,3,2,2,1,2,2022
153925670_2022,,1,,,2,2,2,1,2,2022
149314279_2022,,2,,,2,3,1,1,4,2022
153901491_2022,,2,,,3,3,2,1,3,2022
148446698_2022,,1,,,2,3,2,1,4,2022
153457325_2022,,1,,,2,3,2,1,4,2022
150502048_2022,,2,,,2,3,2,1,2,2022
149396533_2022,,2,,,2,3,2,1,4,2022
149972317_2022,,2,,,2,2,2,1,4,2022
149710845_2022,,1,,,3,3,2,1,3,2022
154012293_2022,,2,,,2,3,2,1,3,2022
148566419_2022,,2,,,1,2,2,1,4,2022
149457028_2022,,2,,,1,2,2,1,4,2022
148445723_2022,,1,,,2,3,2,1,3,2022
149962474_2022,,2,,,2,3,2,1,4,2022
147783419_2022,,2,,,3,2,2,1,3,2022
147779920_2022,,2,,,3,2,2,1,4,2022
148082422_2022,,1,,,2,2,2,1,4,2022
147853519_2022,,1,,,2,3,2,1,3,2022
147963391_2022,,2,,,2,3,1,1,3,2022
148579924_2022,,2,,,2,3,2,1,4,2022
148632722_2022,,1,,,3,3,2,1,4,2022
148111003_2022,,2,,,2,2,2,1,3,2022
148422400_2022,,1,,,2,3,2,1,3,2022
148730512_2022,,2,,,2,3,1,1,4,2022
147745234_2022,,1,,,2,3,2,1,3,2022
148340838_2022,,1,,,2,3,1,1,3,2022
148087804_2022,,2,,,3,2,2,1,4,2022
148619932_2022,,1,,,2,3,2,1,4,2022
148450472_2022,,1,,,3,2,2,1,2,2022
148027426_2022,,1,,,2,2,2,1,2,2022
148230506_2022,,1,,,3,2,2,1,3,2022
147833848_2022,,2,,,2,2,2,1,3,2022
148690821_2022,,2,,,1,3,2,1,4,2022
148232418_2022,,2,,,2,3,2,1,3,2022
148667885_2022,,1,,,1,2,2,1,2,2022
147914903_2022,,1,,,2,3,2,1,3,2022
3490234_2023,,,1,7,2,1,2,1,4,2023
3437580_2023,,,1,1,2,3,2,1,4,2023
2267505_2023,,,3,7,3,2,2,3,3,2023
3601179_2023,,,1,2,1,3,1,1,3,2023
394089_2023,,,3,7,3,2,2,4,2,2023
1922390_2023,,,4,5,2,3,2,3,2,2023
1030891_2023,,,1,5,2,3,2,1,3,2023
1753988_2023,,,1,5,2,3,2,2,2,2023
3010156_2023,,,1,4,3,3,1,1,2,2023
3455624_2023,,,1,3,2,3,2,1,2,2023
2214334_2023,,,2,5,2,3,1,2,2,2023
3146680_2023,,,1,3,2,3,2,1,2,2023
3303825_2023,,,1,2,2,3,2,1,4,2023
2216333_2023,,,1,7,3,3,2,3,3,2023
3498761_2023,,,1,2,2,3,2,1,2,2023
2010880_2023,,,1,6,2,3,2,2,4,2023
2729909_2023,,,1,4,2,3,2,1,3,2023
526142_2023,,,1,7,3,3,1,1,2,2023
1909115_2023,,,1,5,1,3,2,1,2,2023
205232_2023,,,1,7,2,3,2,2,3,2023
3475441_2023,,,1,2,2,3,2,1,4,2023
3182735_2023,,,1,3,2,3,2,1,2,2023
3203589_2023,,,1,3,3,3,2,1,2,2023
623204_2023,,,3,7,3,2,2,2,3,2023
2913171_2023,,,2,4,3,3,2,1,2,2023
22764_2023,,,3,7,2,3,2,3,3,2023
3484202_2023,,,1,4,2,3,2,1,2,2023
2775586_2023,,,1,4,2,3,2,1,4,2023
2137149_2023,,,4,4,2,3,2,4,2,2023
1299947_2023,,,1,7,2,3,2,1,4,2023
3441260_2023,,,1,4,2,1,2,1,3,2023
278061_2023,,,2,7,2,3,1,2,4,2023
2332471_2023,,,1,5,3,3,2,1,2,2023
3386674_2023,,,1,2,2,2,2,1,2,2023
3290631_2023,,,1,3,2,3,2,1,4,2023
3140006_2023,,,1,4,3,3,2,1,2,2023
3055102_2023,,,1,4,2,3,2,1,3,2023
750542_2023,,,2,7,3,3,2,2,2,2023
3167672_2023,,,2,7,3,3,2,2,4,2023
3592117_2023,,,1,4,1,2,2,1,4,2023
2943006_2023,,,1,4,3,2,2,1,4,2023
3520523_2023,,,1,2,2,1,2,1,4,2023
2535090_2023,,,1,4,2,3,2,1,2,2023
1469540_2023,,,2,6,3,3,1,2,3,2023
3170883_2023,,,1,5,2,1,2,1,4,2023
1290420_2023,,,1,7,2,3,2,1,2,2023
2339018_2023,,,1,5,1,2,2,2,4,2023
876372_2023,,,1,7,2,3,2,1,4,2023
1339109_2023,,,1,6,2,3,1,1,4,2023
3538444_2023,,,1,1,2,3,2,1,2,2023
1386677_2023,,,1,7,3,3,2,1,3,2023
3147310_2023,,,1,4,2,3,2,1,2,2023
3369018_2023,,,1,2,2,3,2,1,2,2023
3146805_2023,,,1,2,2,3,1,1,3,2023
2004058_2023,,,1,5,2,3,2,2,4,2023
986242_2023,,,2,7,2,3,2,2,2,2023
3218130_2023,,,1,3,2,3,2,1,2,2023
1390750_2023,,,1,7,2,3,2,2,2,2023
3530750_2023,,,1,2,2,3,2,1,3,2023
3585715_2023,,,1,2,2,3,2,1,2,2023
2840600_2023,,,1,5,2,3,2,1,2,2023
2069610_2023,,,1,5,3,2,2,2,4,2023
2461079_2023,,,1,4,2,3,1,1,2,2023
2485318_2023,,,1,6,2,3,2,1,2,2023
3508072_2023,,,1,2,2,2,2,1,3,2023
2568915_2023,,,3,7,2,3,1,1,2,2023
1755568_2023,,,1,6,2,3,2,1,2,2023
1734459_2023,,,3,7,3,2,2,1,3,2023
2652586_2023,,,1,4,3,3,2,2,2,2023
1391287_2023,,,2,7,2,3,2,2,3,2023
2667997_2023,,,1,7,2,3,2,1,3,2023
2403755_2023,,,1,7,2,3,1,1,4,2023
3204011_2023,,,1,2,2,3,1,1,4,2023
2059782_2023,,,2,5,2,3,2,1,2,2023
3498024_2023,,,1,3,3,3,1,1,3,2023
3036929_2023,,,1,4,2,3,2,1,4,2023
1493259_2023,,,1,6,3,3,2,1,2,2023
1463888_2023,,,2,6,2,2,2,2,2,2023
124907_2023,,,1,7,3,3,2,1,4,2023
1030151_2023,,,2,4,2,3,2,2,2,2023
3358828_2023,,,1,3,2,3,2,1,4,2023
2824762_2023,,,1,4,3,3,2,1,2,2023
2450449_2023,,,1,5,1,2,1,1,4,2023
3367196_2023,,,1,2,2,2,2,1,2,2023
811634_2023,,,1,7,3,3,2,1,4,2023
3596386_2023,,,1,2,1,3,2,1,4,2023
2301898_2023,,,1,5,2,3,2,1,3,2023
3508490_2023,,,1,6,2,3,2,1,3,2023
329141_2023,,,1,7,3,3,2,1,4,2023
3512359_2023,,,1,2,3,3,2,1,4,2023
2906621_2023,,,1,3,3,3,2,1,3,2023
2531102_2023,,,1,5,2,3,2,1,4,2023
2094691_2023,,,1,5,3,3,2,1,4,2023
2962512_2023,,,1,4,2,3,2,1,2,2023
3430934_2023,,,1,4,2,3,2,1,2,2023
2071379_2023,,,1,5,2,3,2,1,4,2023
2938549_2023,,,1,4,2,3,2,1,4,2023
2731809_2023,,,1,6,2,3,1,1,4,2023
3190310_2023,,,1,4,1,1,2,1,3,2023
2880764_2023,,,1,5,2,3,2,1,4,2023
3345013_2023,,,1,3,2,3,2,1,2,2023
3526790_2023,,,2,4,3,2,2,1,3,2023
2527390_2023,,,3,4,2,3,2,4,4,2023
3478936_2023,,,1,3,2,3,2,1,3,2023
2421751_2023,,,1,4,2,3,2,1,4,2023
3603426_2023,,,1,7,2,3,2,1,3,2023
2128711_2023,,,1,3,2,3,2,1,2,2023
3073508_2023,,,1,3,2,3,2,1,3,2023
1816624_2023,,,1,6,2,3,2,1,3,2023
2396459_2023,,,1,4,2,3,2,1,4,2023
895196_2023,,,1,7,3,3,2,1,4,2023
3532968_2023,,,1,4,3,3,2,1,3,2023
2680679_2023,,,1,4,2,3,2,1,4,2023
1844383_2023,,,1,5,2,3,2,2,4,2023
2324491_2023,,,1,2,2,3,2,1,3,2023
3557907_2023,,,1,3,3,3,1,1,4,2023
1576240_2023,,,1,6,3,3,1,1,3,2023
1149626_2023,,,2,7,3,3,2,2,4,2023
3510277_2023,,,1,2,2,3,1,1,3,2023
2546882_2023,,,1,4,2,3,2,1,4,2023
2025164_2023,,,1,5,3,3,2,1,4,2023
3006000_2023,,,1,4,3,2,2,1,4,2023
3217300_2023,,,1,2,3,3,1,1,4,2023
3345975_2023,,,1,3,2,3,1,1,4,2023
2950600_2023,,,1,3,2,3,2,1,2,2023
461963_2023,,,1,7,2,3,2,1,4,2023
1064099_2023,,,1,7,2,3,1,1,4,2023
