BD_MATRICULA,cargo,sector_economico,tamano,mercado,impacto_internacional,situacion_economica,entorno_inversion,capacidad_compra,crecimiento_econ,infraestructura,conectividad,facil_crear_emp,recurso_humano,estab_jurid,seguridad,promg_forta_emp,reg_mercado_lab,servicios_pub,produc_finan,facil_comex,impuestos,percepcion_seguridad,seguridad_aumento,victima,hurto,informatico,fraude,extorsion,estafa,hurto_maq,ataq_infraestruc,vandalismo,secuestro,denuncio,inv_extranjera,Stem,simp_tramites,gob_recurso_humano,func_empresas,sistema_salud,acceso_finan,gob_seguridad,inno_emprend,ayuda_empresas,mitig_crisis_int,fintech,dis_inv_extranjera,dis_Stem,dis_simp_tramites,dis_recurso_humano,dis_func_empresas,dis_sistema_salud,dis_acceso_finan,dis_seguridad,dis_inno_emprend,dis_ayuda_empresas,dis_mitig_crisis_int,dis_fintech,inst_alarm,inst_cam_vig,letreros_disuasivos,seguridad_priv,refor_puer_ven,art_autoridades,cap_per_estrg_prev,ninguna,perd_clientes,perd_produc_trab,daños_establ,imp_salud_fis_mental,desin_inver,daño_reputacional,pago_seg_priv,no_gen_cost,year,EXPAN
2348057_2023,4,3,1,1,3,1,4,3,3,3,5,3,4,4,4,3,4,4,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2023,323.67499
2056131_2023,4,2,1,1,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,192.26547
3418602_2023,4,3,1,1,2,2,2,4,1,3,5,2,3,1,3,4,4,5,3,1,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2023,323.67499
3437671_2023,1,3,1,1,3,1,2,2,3,3,4,4,5,3,1,1,3,4,1,4,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2023,323.67499
3432218_2023,4,3,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,323.67499
2871355_2023,4,3,1,1,3,3,4,2,2,2,3,2,3,3,3,1,2,3,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2023,353.39545
3200457_2023,4,3,1,3,3,1,4,3,3,3,5,3,3,4,3,3,3,5,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2023,323.67499
2815663_2023,4,3,1,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,353.39545
2919112_2023,3,2,1,1,3,1,3,5,4,4,4,2,5,4,3,3,4,4,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2023,192.26547
3426406_2023,1,3,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,323.67499
1284950_2023,4,3,1,3,4,1,2,3,2,1,3,1,5,3,1,1,3,4,3,3,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2023,323.67499
2845154_2023,4,1,1,1,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,90.473961
972761_2023,4,3,1,1,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2023,323.67499
2439578_2023,1,2,1,1,2,2,3,3,4,4,4,3,1,3,3,2,4,4,2,4,4,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2023,184.06779
2824108_2023,3,2,1,1,2,3,2,1,1,3,3,1,2,2,1,2,2,2,2,1,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2023,192.26547
2685325_2023,4,3,1,1,2,1,4,3,3,3,4,2,3,2,2,1,3,5,3,1,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,353.39545
1155492_2023,3,3,1,4,3,1,3,4,2,3,3,3,3,4,3,4,3,5,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2023,323.67499
2403711_2023,4,3,1,1,3,1,2,3,3,4,3,2,3,4,3,3,3,2,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2023,353.39545
2542528_2023,4,3,1,4,3,1,3,2,3,3,3,2,3,3,2,1,1,2,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,323.67499
3201835_2023,3,2,1,3,2,3,3,4,3,4,3,3,4,3,4,3,3,3,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2023,184.06779
3437215_2023,4,2,1,4,3,1,4,3,3,5,5,5,4,4,4,5,3,4,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2023,184.06779
669021_2023,4,1,1,1,2,3,3,4,1,5,4,3,4,1,1,3,1,5,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2023,67.54422
1504066_2023,4,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,353.39545
3132306_2023,4,3,1,1,3,1,3,3,3,1,3,2,3,3,1,1,3,3,2,2,2,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2023,323.67499
3466840_2023,1,2,1,3,2,1,3,2,1,3,4,1,1,5,2,1,2,3,2,3,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2023,184.06779
2633009_2023,4,3,1,3,4,1,4,3,4,4,4,4,4,2,2,3,3,4,3,4,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2023,323.67499
2882469_2023,4,3,1,1,3,1,4,3,3,3,5,2,3,2,4,2,3,3,4,4,5,2,3,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2023,353.39545
3481108_2023,4,3,1,1,3,1,3,3,2,3,4,2,4,3,1,2,4,3,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,353.39545
3421177_2023,4,2,1,1,2,1,5,4,4,3,4,4,3,4,3,2,3,5,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2023,192.26547
3416834_2023,4,2,1,2,2,2,2,3,2,3,4,2,1,3,2,2,2,4,2,3,2,2,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2023,192.26547
2780861_2023,4,3,1,1,3,1,3,3,3,3,4,4,3,3,2,2,3,4,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,323.67499
3551472_2023,1,3,1,1,3,1,4,3,3,3,3,4,3,5,1,5,4,5,3,5,5,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2023,353.39545
3562783_2023,4,2,1,1,2,1,4,3,3,3,4,4,3,2,3,2,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2023,192.26547
2178726_2023,4,1,1,3,1,2,5,4,3,4,3,3,3,3,3,3,3,3,2,2,3,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,67.54422
2259521_2023,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2023,192.26547
3452564_2023,4,3,1,1,3,1,4,2,2,3,5,5,2,3,2,3,2,5,2,3,3,3,3,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,353.39545
1751956_2023,4,3,1,1,3,3,4,2,1,2,3,2,2,2,1,2,2,1,2,1,2,2,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2023,353.39545
3515892_2023,4,2,1,1,4,1,5,3,3,1,5,4,2,4,4,3,3,4,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,192.26547
3274168_2023,3,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,192.26547
759969_2023,4,3,1,1,3,1,5,4,3,3,3,2,4,1,3,3,3,4,4,1,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2023,353.39545
3108764_2023,4,2,1,1,3,1,4,3,3,3,4,1,4,3,3,1,3,4,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2023,192.26547
3388741_2023,4,1,1,1,2,1,3,2,1,1,1,2,3,1,2,1,1,2,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,90.473961
3249801_2023,4,2,1,1,3,1,3,3,3,3,3,3,2,3,3,3,3,5,3,1,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,192.26547
3482580_2023,4,3,1,3,4,1,4,3,3,3,3,2,1,3,4,1,2,3,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,353.39545
3522299_2023,4,3,1,3,3,1,4,1,3,3,5,3,4,4,1,3,2,1,1,1,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,323.67499
842528_2023,4,2,1,1,2,1,4,2,3,2,3,2,3,2,1,3,1,3,2,3,1,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2023,192.26547
2819841_2023,4,3,1,1,2,3,3,3,3,3,4,4,5,1,1,3,4,4,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2023,353.39545
3042055_2023,4,2,1,1,4,2,5,3,3,2,3,2,1,1,3,1,2,2,3,1,1,2,3,1,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,192.26547
3560823_2023,4,2,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,192.26547
2037141_2023,1,1,1,3,3,1,3,4,3,2,1,4,2,3,1,4,3,4,3,3,4,2,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2023,67.54422
2402069_2023,4,2,1,1,2,2,4,2,1,2,1,1,2,1,1,2,2,3,1,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,192.26547
1620311_2023,4,2,1,1,3,1,4,3,4,3,4,3,4,4,3,5,4,5,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,192.26547
2558862_2023,1,3,1,1,3,1,3,2,3,4,5,3,5,4,4,3,4,5,4,3,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2023,353.39545
1056334_2023,3,1,1,1,4,1,3,3,2,3,3,2,2,1,3,2,2,4,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,90.473961
2939102_2023,4,1,1,3,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2023,67.54422
3225174_2023,4,3,1,1,3,1,4,3,4,4,5,4,3,3,3,2,3,4,4,3,3,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,353.39545
1113619_2023,3,1,1,3,3,1,4,3,3,4,4,5,3,4,3,3,3,5,4,3,5,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,67.54422
2820795_2023,3,2,1,1,3,2,3,3,3,3,2,3,3,3,2,3,3,4,2,3,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2023,192.26547
778373_2023,3,2,1,1,4,1,4,5,5,5,5,5,3,5,5,3,5,5,5,2,5,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023,192.26547
2836905_2023,4,1,1,1,2,3,1,2,2,2,2,1,1,2,1,1,1,3,2,1,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,90.473961
1722933_2023,3,2,1,1,2,1,4,3,3,2,4,2,3,3,2,2,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,192.26547
3489913_2023,3,2,1,1,2,1,3,3,3,3,4,2,2,2,3,3,3,3,3,2,1,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,192.26547
2955690_2023,4,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2023,192.26547
3499329_2023,3,2,1,1,3,2,1,2,1,2,4,3,4,3,1,1,3,5,2,1,2,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2023,184.06779
2476715_2023,1,3,1,1,4,1,3,4,3,2,3,2,3,2,2,2,3,4,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2023,323.67499
2453496_2023,4,3,1,3,3,1,3,2,3,3,3,1,3,1,2,2,2,3,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2023,323.67499
3437600_2023,4,2,1,1,3,2,4,1,2,5,5,1,1,1,1,1,1,5,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2023,192.26547
3242062_2023,4,3,1,3,3,1,3,4,3,3,5,4,4,3,1,3,2,5,4,3,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2023,323.67499
3245115_2023,1,1,1,1,2,1,4,1,3,3,3,3,1,2,3,4,2,2,3,3,4,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,90.473961
2652381_2023,4,2,1,1,3,1,3,4,2,3,3,3,4,2,1,3,4,4,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,192.26547
2711925_2023,2,2,1,1,2,1,4,5,5,5,5,3,5,5,1,1,2,1,1,5,5,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,184.06779
2684778_2023,4,1,1,1,3,1,4,3,3,2,2,3,3,3,2,3,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2023,90.473961
818786_2023,4,2,1,1,2,1,4,3,4,4,4,3,4,3,3,4,4,3,3,3,4,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2023,192.26547
3045079_2023,4,3,1,1,3,3,3,3,3,4,3,3,1,3,3,4,3,4,3,3,3,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,353.39545
2942804_2023,2,3,1,1,2,1,1,3,3,3,2,3,3,2,2,2,3,3,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,323.67499
2410693_2023,4,3,1,1,3,1,3,4,3,4,4,3,4,4,3,1,3,4,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2023,323.67499
3526579_2023,3,2,1,1,3,1,4,2,3,3,2,1,3,2,4,3,2,3,2,1,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,192.26547
3222731_2023,4,2,1,1,3,2,3,4,4,4,4,3,4,3,3,3,3,4,4,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2023,192.26547
2743575_2023,4,1,1,1,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,90.473961
1813150_2023,3,2,1,1,2,3,4,3,1,3,3,1,1,3,1,3,1,3,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,192.26547
2378968_2023,4,1,1,1,2,1,4,4,4,3,3,3,3,4,3,3,3,4,3,2,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2023,90.473961
3030497_2023,4,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,192.26547
